,submission_ids,titles,texts,outcome_str,dates,combined_text,outcome,logits,predictions,accurate
0,1dctc9w,WIBTA for doing a paternity test behind my family's back? Update,"Update: Did a 23 and me and got results.

So from my last post many people suggested doing a 23 and me. I found a lot od relatives on my moms side and unfortunately found that my father is in fact not my bio dad. This is information I have kept to myself and I do not wish to share it with anyone else in my family.

I know many of you wanted to know why my fiance was so against it and why he called me an asshole for it. He told me he was only concerned for mt mental health (I was doing very poorly) and he didn't want me to risk my relationship with my siblings. In the end he told me he would support me, but insisted I at least start therapy first. I did and he has been incredibly supportive. We're married now btw!

The man who's my bio dad will never be able to contact me. He was already blocked on any social media I had, but even if he tried I wouldn't respond as I do not trust him.

In the end this has given me a strange peace of mind. I don't sit up at night and worry over it.  My therapist is helping me grapple with the terms of it as well as help me through the disgust I feel with myself over the relationship I had with who I now know was my half sibling. I can't tell him as he passed away a couple years ago in a car accident. 

My relationship with my parents was severed before I ever did the test. I havent spoken to either in over a year now and I am happier than I ever have been. My in laws are great to me and a man I've known for a few years has stepped in and walked me down the aisle. I'm surrounded by people I love, and it's amazing.

I really appreciate everyone's support from my original post. Many of you helped me with good suggestions and no one judged me over the relationship I had had, so I cant thank you all enough. I wish you all safe and happy travels.",UPDATE,2024-06-10,"WIBTA for doing a paternity test behind my family's back? Update Update: Did a 23 and me and got results.

So from my last post many people suggested doing a 23 and me. I found a lot od relatives on my moms side and unfortunately found that my father is in fact not my bio dad. This is information I have kept to myself and I do not wish to share it with anyone else in my family.

I know many of you wanted to know why my fiance was so against it and why he called me an asshole for it. He told me he was only concerned for mt mental health (I was doing very poorly) and he didn't want me to risk my relationship with my siblings. In the end he told me he would support me, but insisted I at least start therapy first. I did and he has been incredibly supportive. We're married now btw!

The man who's my bio dad will never be able to contact me. He was already blocked on any social media I had, but even if he tried I wouldn't respond as I do not trust him.

In the end this has given me a strange peace of mind. I don't sit up at night and worry over it.  My therapist is helping me grapple with the terms of it as well as help me through the disgust I feel with myself over the relationship I had with who I now know was my half sibling. I can't tell him as he passed away a couple years ago in a car accident. 

My relationship with my parents was severed before I ever did the test. I havent spoken to either in over a year now and I am happier than I ever have been. My in laws are great to me and a man I've known for a few years has stepped in and walked me down the aisle. I'm surrounded by people I love, and it's amazing.

I really appreciate everyone's support from my original post. Many of you helped me with good suggestions and no one judged me over the relationship I had had, so I cant thank you all enough. I wish you all safe and happy travels.",,0.9620891,1,0
1,1dcom1m,AITA for snapping at my ex about a comment she made?,"My ex and I dated for 3 years in College, She came out as a trans woman about two months after we graduated from college. We broke up a month after she came out because I am straight and she wanted to transition and I didn't see a future.I had wanted to marry them.

Our social circle is pretty entwined. I really didn't mind at the start but now I am starting to have issues which is dumb because we broke about a year and half ago.I can feel my heart breaking every time I hang out with her. All I can see is the life we should have had, We would have been married by now and at then she is happy and thriving while I am a single lonely mess.

I hung out with her and few friends and we were talking about marriage about she teased me about my mom trying to set me up with guys and I kinda lost it and snapped that I wouldn't suffer through that indignity if it wasn't for my only long term relationship ending in such an awful manner. 

She was upset and she ended up leaving just after. My friends are upset with me and they said I should have handled it better because it was not something worth being so mean about. 

I feel guilty because even though the break up sucked, she was very considerate of my feelings and I know that she has some lingering guilt about it and I decided to throw it at her face.",POO Mode Activated 💩,2024-06-10,"AITA for snapping at my ex about a comment she made? My ex and I dated for 3 years in College, She came out as a trans woman about two months after we graduated from college. We broke up a month after she came out because I am straight and she wanted to transition and I didn't see a future.I had wanted to marry them.

Our social circle is pretty entwined. I really didn't mind at the start but now I am starting to have issues which is dumb because we broke about a year and half ago.I can feel my heart breaking every time I hang out with her. All I can see is the life we should have had, We would have been married by now and at then she is happy and thriving while I am a single lonely mess.

I hung out with her and few friends and we were talking about marriage about she teased me about my mom trying to set me up with guys and I kinda lost it and snapped that I wouldn't suffer through that indignity if it wasn't for my only long term relationship ending in such an awful manner. 

She was upset and she ended up leaving just after. My friends are upset with me and they said I should have handled it better because it was not something worth being so mean about. 

I feel guilty because even though the break up sucked, she was very considerate of my feelings and I know that she has some lingering guilt about it and I decided to throw it at her face.",,1.0454651,1,0
2,1dcawfb,AITA for telling my roommate his portion of the security deposit is his problem not ours?,"I, 21 M, live in an apartment with 3 other roommates (all 21 M), and we are all college students. When we first signed the lease, we obviously had to pay a security deposit equal to one month’s rent and had no issues paying it. Fast forward to a year later when we are considering re-signing the lease for the following year. Our landlord informed us that our rent would be increasing by $400 which is a considerable amount, so one of my roommates said he was considering moving out to a place that is more affordable (which is understandable). When we brought up to our landlord how we may just have 3 of the 4 re-sign the lease, he informed us that we would then have to pay a new security deposit at the new rent price. We would not receive our initial security deposit back by the time we would have to pay the new one because we were still in the middle of the initial lease. When we found this out, a different roommate expressed that this would “not be an option” because he has to pay for everything himself (the rest of us have our parents help pay) and did not have enough money saved up at the time. The roommate has a relationship with his parents and lives with them when we have breaks from college but claims that his parents would not help him pay the security deposit at all. An important note is he has a historical tendency to lie, particularly about finances. For example, he claimed numerous times that he has to pay for all his tuition and school expenses completely on his own; however, I met his parents one time and in casual conversation they mentioned that they pay part of the bill for school. So, when he first said he did not have the money for the security deposit, I asked wouldn’t your parents be able to help out and you can just pay them back or whatever. He responded no that’s simply not how it works they won’t give me any money. There was some panic discussion between my other roommates while I was in class (so I wasn’t responding right away) and this roommate specifically said that WE need to figure this out and it is all our problem to solve. Once out of class, I simply responded saying that your part of the deposit is your own responsibility and you need to figure out a way to pay for it on your own, it is not at all a problem for the whole group. He flipped out on me saying I am such a dick and inconsiderate and later on I talked to one of my other roommates and he agreed. AITA?",Not the A-hole,2024-06-10,"AITA for telling my roommate his portion of the security deposit is his problem not ours? I, 21 M, live in an apartment with 3 other roommates (all 21 M), and we are all college students. When we first signed the lease, we obviously had to pay a security deposit equal to one month’s rent and had no issues paying it. Fast forward to a year later when we are considering re-signing the lease for the following year. Our landlord informed us that our rent would be increasing by $400 which is a considerable amount, so one of my roommates said he was considering moving out to a place that is more affordable (which is understandable). When we brought up to our landlord how we may just have 3 of the 4 re-sign the lease, he informed us that we would then have to pay a new security deposit at the new rent price. We would not receive our initial security deposit back by the time we would have to pay the new one because we were still in the middle of the initial lease. When we found this out, a different roommate expressed that this would “not be an option” because he has to pay for everything himself (the rest of us have our parents help pay) and did not have enough money saved up at the time. The roommate has a relationship with his parents and lives with them when we have breaks from college but claims that his parents would not help him pay the security deposit at all. An important note is he has a historical tendency to lie, particularly about finances. For example, he claimed numerous times that he has to pay for all his tuition and school expenses completely on his own; however, I met his parents one time and in casual conversation they mentioned that they pay part of the bill for school. So, when he first said he did not have the money for the security deposit, I asked wouldn’t your parents be able to help out and you can just pay them back or whatever. He responded no that’s simply not how it works they won’t give me any money. There was some panic discussion between my other roommates while I was in class (so I wasn’t responding right away) and this roommate specifically said that WE need to figure this out and it is all our problem to solve. Once out of class, I simply responded saying that your part of the deposit is your own responsibility and you need to figure out a way to pay for it on your own, it is not at all a problem for the whole group. He flipped out on me saying I am such a dick and inconsiderate and later on I talked to one of my other roommates and he agreed. AITA?",0.0,0.01909387,0,1
3,1dcauka,AITA for coming home,"I (24f) am in a predicament and would like some outside perspective. Me, my sister and two cousins try to go on an annual camping trip to stay connected, yesterday was that day, it’s just one day/one night situation usually at a campsite about 40 minutes out of town. This year was different because my cousin’s life has changed and she is now living in a campsite in town, so instead we planned to go there this year.  We all hung out during the day and later into the night, my one cousin is pregnant so she decided to go home, and my cousin who lives there got really high and passed out inside her trailer. Me and my sister started to feel uncomfortable and wanted to just be in our own bed, we also planned to leave first thing in the morning so thought it made the most sense to just go home.  I live with my bf (24m) and have for about two years, been together 6 1/5, we have two dogs together as well. At around 12 when I texted him I’m going to be coming home instead he didn’t say much, and when I actually made it home he seemed very annoyed because I had disturbed the dogs and his sleep. This morning we briefly started talking about it and I told him I felt kind of shitty because he made me feel really unwelcome and that I shouldn’t have come home. He pretty much went off on me saying that he didn’t get any sleep because one of our dogs was agitated after I got home and I made a plan to sleep over there and I should’ve stuck with it, and if I wanted to come home I should’ve just left really early.  We haven’t spoken since and it’s extremely tense at home. I want to know if I was the asshole for just wanting to come home instead of sleeping over at the campsite?

I don’t go out often so it’s not a recurring thing that I am home that late.  I also was extremely quiet when I got home and tried to slip into bed without being too loud. He also didn’t need to get up early, he currently has a four day weekend until Tuesday. ",Not the A-hole,2024-06-10,"AITA for coming home I (24f) am in a predicament and would like some outside perspective. Me, my sister and two cousins try to go on an annual camping trip to stay connected, yesterday was that day, it’s just one day/one night situation usually at a campsite about 40 minutes out of town. This year was different because my cousin’s life has changed and she is now living in a campsite in town, so instead we planned to go there this year.  We all hung out during the day and later into the night, my one cousin is pregnant so she decided to go home, and my cousin who lives there got really high and passed out inside her trailer. Me and my sister started to feel uncomfortable and wanted to just be in our own bed, we also planned to leave first thing in the morning so thought it made the most sense to just go home.  I live with my bf (24m) and have for about two years, been together 6 1/5, we have two dogs together as well. At around 12 when I texted him I’m going to be coming home instead he didn’t say much, and when I actually made it home he seemed very annoyed because I had disturbed the dogs and his sleep. This morning we briefly started talking about it and I told him I felt kind of shitty because he made me feel really unwelcome and that I shouldn’t have come home. He pretty much went off on me saying that he didn’t get any sleep because one of our dogs was agitated after I got home and I made a plan to sleep over there and I should’ve stuck with it, and if I wanted to come home I should’ve just left really early.  We haven’t spoken since and it’s extremely tense at home. I want to know if I was the asshole for just wanting to come home instead of sleeping over at the campsite?

I don’t go out often so it’s not a recurring thing that I am home that late.  I also was extremely quiet when I got home and tried to slip into bed without being too loud. He also didn’t need to get up early, he currently has a four day weekend until Tuesday. ",0.0,0.011150309,0,1
4,1dcashn,AITA for telling my sister that my mom took out the hair extentions that she just put in for her?,"So, every Sunday, me(25F), my sister(20) ,aunt(52), and mom(46) get together to chill at my mom's house.
This week my sister decided to take the time to install ""sew-in"" hair extensions for our mom, since she asked for it, and my sister likes doing hair.

Now, we tend to rag on each other a lot, and me and my aunt were laughing saying the sew-in made it look like she had a receding hairline; And my aunt even joked with me ""call me when she takes it out tonight"".

Now, keep in mind that my sister was here for all of this, and she even laughed while trying to defend her work.
My sister eventually had to leave (she leaves a couple of hrs b4 everyone else).
Some time after she's gone, my aunt notices that my mom is already taking the hair out, and we proceed to laugh again, bcs she called it.

I often notice whenever my sister leaves, and it's just the three of us, I'm the one that gets targeted, and suddenly anything and everything I've said or done is exposed, stuff that I'm uncomfortable being brought up all of sudden.
They don't hound me when my sister is here, usually it's pretty even and unserious.

As for today, when my aunt started helping my mom take the hair out, I was like ""ooh I'm telling [sister]"" (just trying to be funny), my sister isn't the type to get mad about this stuff, so it's not like I was doing it maliciously and thought it would actually make my sister upset with them));
I text her saying our mom was taking it out and that our aunt was an ""accomplice"".
After I did it, I told them about it (I wasn't being sneaky, I just thought it was funny after we just joked about it (WITH MY SISTER HERE); And they immediately started scolding me for it saying ""why would you do something like that!?"", ""that's gonna make her feel bad!"", ""you shouldn't share stuff 
like this to outsiders"" (I swear they were just saying anything, she's family and they do it all the time).
And ofc when I tried to defend myself, while also pointing out how hypocritical they were being considering they do the exact same thing (including just 20mins prior my mom brought up a private matter about me, mocking me for it), but I'm met with either ""that's different"" or ""I don't remember/know what you're talking about"".

And then it ends with them either trying to change the subject (usually my aunt), or to say I'm gaslighting them (usually mom)...
I often feel like since I'm the common denominator between them, it would make sense for me maybe having some fault?? I mean having the same problem with both of them?? It seems unfathomable that they're BOTH gaslighters...
But I also don't know what I do besides defend myself or do things they have done, and tell me isn't a big deal...


TL;DR: 'Am I wrong for telling my sister our mom took out the hair extentions she put in for her, even though she would have found out anyway next week, and my sister already was here for the jokes about the extentions?'",Not the A-hole,2024-06-10,"AITA for telling my sister that my mom took out the hair extentions that she just put in for her? So, every Sunday, me(25F), my sister(20) ,aunt(52), and mom(46) get together to chill at my mom's house.
This week my sister decided to take the time to install ""sew-in"" hair extensions for our mom, since she asked for it, and my sister likes doing hair.

Now, we tend to rag on each other a lot, and me and my aunt were laughing saying the sew-in made it look like she had a receding hairline; And my aunt even joked with me ""call me when she takes it out tonight"".

Now, keep in mind that my sister was here for all of this, and she even laughed while trying to defend her work.
My sister eventually had to leave (she leaves a couple of hrs b4 everyone else).
Some time after she's gone, my aunt notices that my mom is already taking the hair out, and we proceed to laugh again, bcs she called it.

I often notice whenever my sister leaves, and it's just the three of us, I'm the one that gets targeted, and suddenly anything and everything I've said or done is exposed, stuff that I'm uncomfortable being brought up all of sudden.
They don't hound me when my sister is here, usually it's pretty even and unserious.

As for today, when my aunt started helping my mom take the hair out, I was like ""ooh I'm telling [sister]"" (just trying to be funny), my sister isn't the type to get mad about this stuff, so it's not like I was doing it maliciously and thought it would actually make my sister upset with them));
I text her saying our mom was taking it out and that our aunt was an ""accomplice"".
After I did it, I told them about it (I wasn't being sneaky, I just thought it was funny after we just joked about it (WITH MY SISTER HERE); And they immediately started scolding me for it saying ""why would you do something like that!?"", ""that's gonna make her feel bad!"", ""you shouldn't share stuff 
like this to outsiders"" (I swear they were just saying anything, she's family and they do it all the time).
And ofc when I tried to defend myself, while also pointing out how hypocritical they were being considering they do the exact same thing (including just 20mins prior my mom brought up a private matter about me, mocking me for it), but I'm met with either ""that's different"" or ""I don't remember/know what you're talking about"".

And then it ends with them either trying to change the subject (usually my aunt), or to say I'm gaslighting them (usually mom)...
I often feel like since I'm the common denominator between them, it would make sense for me maybe having some fault?? I mean having the same problem with both of them?? It seems unfathomable that they're BOTH gaslighters...
But I also don't know what I do besides defend myself or do things they have done, and tell me isn't a big deal...


TL;DR: 'Am I wrong for telling my sister our mom took out the hair extentions she put in for her, even though she would have found out anyway next week, and my sister already was here for the jokes about the extentions?'",0.0,0.5703009,1,0
5,1dcapr5,AITA for making my parents mad because i have depression and trying my hardest in school?,"before i begin, i'm a 15m and have started having depression signs in the past couple of months. since i live in canada, i have a semesterised school system and i am doing math in my final semester of grade 9. i've never been truly strong at math like i am at science or social, and my parents think that i can do better in math if they just drill it into me. please keep in mind that i have math and science finals coming up soon that are VERY important. my parents seem to think that taking away my cell phone and forcing me to do school work is the best way for me to raise my math grade and study? on top of all this, i play school volleyball during the winter months, play baseball in the late spring early summer, and mow lawns and shovel snow for people as a job, so they make my study/work time shorter. please also keep in mind that i turn 16 soon and my mom thinks that i have to prove that i should be allowed to do my drivers test. my dad doesn't care until it gets really concerning or if my mom tells him to help me with my stuff, but otherwise he's pretty neutral and very smart in the sense that he takes care of most of the repairs around the house as he's a heavy duty mechanic by trade. i have two younger sisters (i'm the oldest child and only boy) that both figure skate, think they own the house and one of them (the youngest) plays softball and the other one (the middle child) plays baseball, so we are always busy, and so they also really hinder my learning. my gf of around 5 months has also just recently broken up with me, adding to my depression.

so again, am i the asshole?",Not the A-hole,2024-06-10,"AITA for making my parents mad because i have depression and trying my hardest in school? before i begin, i'm a 15m and have started having depression signs in the past couple of months. since i live in canada, i have a semesterised school system and i am doing math in my final semester of grade 9. i've never been truly strong at math like i am at science or social, and my parents think that i can do better in math if they just drill it into me. please keep in mind that i have math and science finals coming up soon that are VERY important. my parents seem to think that taking away my cell phone and forcing me to do school work is the best way for me to raise my math grade and study? on top of all this, i play school volleyball during the winter months, play baseball in the late spring early summer, and mow lawns and shovel snow for people as a job, so they make my study/work time shorter. please also keep in mind that i turn 16 soon and my mom thinks that i have to prove that i should be allowed to do my drivers test. my dad doesn't care until it gets really concerning or if my mom tells him to help me with my stuff, but otherwise he's pretty neutral and very smart in the sense that he takes care of most of the repairs around the house as he's a heavy duty mechanic by trade. i have two younger sisters (i'm the oldest child and only boy) that both figure skate, think they own the house and one of them (the youngest) plays softball and the other one (the middle child) plays baseball, so we are always busy, and so they also really hinder my learning. my gf of around 5 months has also just recently broken up with me, adding to my depression.

so again, am i the asshole?",0.0,0.22453013,0,1
6,1dcapp5,AITA for getting angry every time my brother uses my bathroom?,"I (18F) am living at home for a few more months until I go to college. Because of this, my mom(50F) has moved all of my brother's(15M) things into my bathroom, and it has become filthy with him sharing it with me. Keep in mind, my brother has his own bathroom with his own things in it. 

I am in this godforsaken dysfunctional household for only 3 more months and just want my space to myself while I can, and he has been making my time a different kind of hell by sharing, such as today by barging in on me while taking a shower to poop directly in front of me dick out and all, and then clogging the toilet. 

It makes me so uncomfortable and he always leaves a huge mess of shit stains in the toilet, a certain kind of bodily fluids and pee on the floor every time he uses my bathroom, and he's been using my shower to clean his sneakers as well as going through my private stuff to take things. 

I always get in trouble with my mother every time I yell at him to get out because it makes me so uncomfortable to share a space with him with his lewd and unhygienic habits. 

He has also admitted he only goes in there to makes a mess to make me, an autistic person, have a meltdown over my space being changed and intruded on so he can get me in trouble with my mother. 

Mother says I need to ""learn to share a space with a man"" but I don't think sharing a bathroom with a pubescent male as an adult woman is the right way to teach that, especially when he has his own space but only uses mine because it's 2 feet closer to his goon cave than his own bathroom and because I always get in trouble for reacting or kicking him out. But idk, AITA?",Not the A-hole,2024-06-10,"AITA for getting angry every time my brother uses my bathroom? I (18F) am living at home for a few more months until I go to college. Because of this, my mom(50F) has moved all of my brother's(15M) things into my bathroom, and it has become filthy with him sharing it with me. Keep in mind, my brother has his own bathroom with his own things in it. 

I am in this godforsaken dysfunctional household for only 3 more months and just want my space to myself while I can, and he has been making my time a different kind of hell by sharing, such as today by barging in on me while taking a shower to poop directly in front of me dick out and all, and then clogging the toilet. 

It makes me so uncomfortable and he always leaves a huge mess of shit stains in the toilet, a certain kind of bodily fluids and pee on the floor every time he uses my bathroom, and he's been using my shower to clean his sneakers as well as going through my private stuff to take things. 

I always get in trouble with my mother every time I yell at him to get out because it makes me so uncomfortable to share a space with him with his lewd and unhygienic habits. 

He has also admitted he only goes in there to makes a mess to make me, an autistic person, have a meltdown over my space being changed and intruded on so he can get me in trouble with my mother. 

Mother says I need to ""learn to share a space with a man"" but I don't think sharing a bathroom with a pubescent male as an adult woman is the right way to teach that, especially when he has his own space but only uses mine because it's 2 feet closer to his goon cave than his own bathroom and because I always get in trouble for reacting or kicking him out. But idk, AITA?",0.0,-0.013298201,0,1
7,1dcapnz,AITA for arguing with my dad after i found out he befriended my ex-bf?,"
I (20F) am a college student who lives on campus. I recently came back to my parents’ house for the summer to live with them until the next semester starts. A couple days ago my dad (54M) went out because he said he had some errands to run. I left the house about an hour later to get lunch at a restaurant and I saw my dad at a booth with my ex-boyfriend (20M).

We dated for about a year when we were in high school, and he was very close with my dad because he never had a dad and his mom didn’t treat him the best. We broke up about a month before I left for college. The reason being because we would have to do long distance. My ex comes from a poorer family than I do and could not afford to go to a four year college. He also felt he was too stupid to go to community college and never applied to one, despite me trying to convince him to. We had differing opinions on going long distance. I wanted to and he didn’t want to. I never knew why until recently, but he was adamant about this, and I kept trying to convince him to make things work because I thought I was in love with him. One day I guess I pushed the issue too hard because he just started yelling at me. He said some very hurtful things to me, brought up my insecurities, including my mental illness, and finished by saying that he wanted to break up immediately. To this day I consider some of what he said to me to be some of the most hurtful things I’ve ever heard. And it seemed to come completely out of nowhere. I was an emotional wreck for months after.

My dad took me outside when he noticed me in the restaurant and we started arguing. I was kind of emotional, asking him how he could do this, telling him how badly my ex hurt me. He explained that my ex reached out to him after I left for college and said that he still wanted to talk to my dad. My dad said that my ex saw him like a father figure and he thought that my ex needed that kind of influence in his life, and that he was just a kid when he said those things and he never had anybody to teach him how to treat women. We were 18. He also said that my ex told him the reason he said all that hurtful staff was because he thought he wasn’t good enough for me and didn’t want to hold me back, but I kept pushing it and he didn’t know how else to break things off. He never explained this to me, just said he didn’t want to do long distance, so I don’t know if I believe that. It ended with me leaving in tears and my dad walking back into the restaurant, saying that he understood why I was upset but that didn’t mean he had to stop seeing him.

I’ve been staying at a friend’s house since this all went down. I don’t know if I’m being dramatic, but the thought that my dad has been able to be friendly with someone who hurt me like that makes me sick. My ex never apologized for what he said to me. AITAH?
",Not the A-hole,2024-06-10,"AITA for arguing with my dad after i found out he befriended my ex-bf? 
I (20F) am a college student who lives on campus. I recently came back to my parents’ house for the summer to live with them until the next semester starts. A couple days ago my dad (54M) went out because he said he had some errands to run. I left the house about an hour later to get lunch at a restaurant and I saw my dad at a booth with my ex-boyfriend (20M).

We dated for about a year when we were in high school, and he was very close with my dad because he never had a dad and his mom didn’t treat him the best. We broke up about a month before I left for college. The reason being because we would have to do long distance. My ex comes from a poorer family than I do and could not afford to go to a four year college. He also felt he was too stupid to go to community college and never applied to one, despite me trying to convince him to. We had differing opinions on going long distance. I wanted to and he didn’t want to. I never knew why until recently, but he was adamant about this, and I kept trying to convince him to make things work because I thought I was in love with him. One day I guess I pushed the issue too hard because he just started yelling at me. He said some very hurtful things to me, brought up my insecurities, including my mental illness, and finished by saying that he wanted to break up immediately. To this day I consider some of what he said to me to be some of the most hurtful things I’ve ever heard. And it seemed to come completely out of nowhere. I was an emotional wreck for months after.

My dad took me outside when he noticed me in the restaurant and we started arguing. I was kind of emotional, asking him how he could do this, telling him how badly my ex hurt me. He explained that my ex reached out to him after I left for college and said that he still wanted to talk to my dad. My dad said that my ex saw him like a father figure and he thought that my ex needed that kind of influence in his life, and that he was just a kid when he said those things and he never had anybody to teach him how to treat women. We were 18. He also said that my ex told him the reason he said all that hurtful staff was because he thought he wasn’t good enough for me and didn’t want to hold me back, but I kept pushing it and he didn’t know how else to break things off. He never explained this to me, just said he didn’t want to do long distance, so I don’t know if I believe that. It ended with me leaving in tears and my dad walking back into the restaurant, saying that he understood why I was upset but that didn’t mean he had to stop seeing him.

I’ve been staying at a friend’s house since this all went down. I don’t know if I’m being dramatic, but the thought that my dad has been able to be friendly with someone who hurt me like that makes me sick. My ex never apologized for what he said to me. AITAH?
",0.0,1.0539793,1,0
8,1dcandu,AITA im refusing to live with my little sister.,"I 19F and my sister 18F will have to move out in under a year as my parents are selling the family home and travelling around the world.

My parents decided on this plan of me and her living together and in doing so would only have to pay the rent for one place instead of two. They have offered to pay for our rent as an apology for selling the house.

I spoke to my parents in private and explained that I wouldn’t want to live with my sister and gave some pretty good reasons why.

She is incredibly messy and will not clean up after herself unless you bring it up. If you bring it up to often she starts crying and will make a ton of lame excuses as to why she couldn’t do it.

She has mentioned previously that when she moves out she wants her friends over as often as possible and wants to have a place to pregame before clubs.

She can’t cook very well so I guarantee I will be cooking for her, or at least having to help her whenever she needs help in the kitchen.

She doesn’t like to share and so I’ll probably be stuck in my room as she will take over any lounge space we have. She also doesn’t like compromise and both of our aesthetics are completely different, I know that she would get her way and I would hate what the apartment looks like. I would also get the smaller room as she would demand the bigger one.

My parents told me I was being unfair and wasting a great opportunity of a free place to live. My sister has also found out and is pissed that I’m throwing away free rent. 

I suggested they pay half of each of our rents and we live in separate places but they won’t agree to that, so my sister is really mad as I am 100% the reason we are loosing out on this “great deal”

I can answer any other questions you have for me ",Not the A-hole,2024-06-10,"AITA im refusing to live with my little sister. I 19F and my sister 18F will have to move out in under a year as my parents are selling the family home and travelling around the world.

My parents decided on this plan of me and her living together and in doing so would only have to pay the rent for one place instead of two. They have offered to pay for our rent as an apology for selling the house.

I spoke to my parents in private and explained that I wouldn’t want to live with my sister and gave some pretty good reasons why.

She is incredibly messy and will not clean up after herself unless you bring it up. If you bring it up to often she starts crying and will make a ton of lame excuses as to why she couldn’t do it.

She has mentioned previously that when she moves out she wants her friends over as often as possible and wants to have a place to pregame before clubs.

She can’t cook very well so I guarantee I will be cooking for her, or at least having to help her whenever she needs help in the kitchen.

She doesn’t like to share and so I’ll probably be stuck in my room as she will take over any lounge space we have. She also doesn’t like compromise and both of our aesthetics are completely different, I know that she would get her way and I would hate what the apartment looks like. I would also get the smaller room as she would demand the bigger one.

My parents told me I was being unfair and wasting a great opportunity of a free place to live. My sister has also found out and is pissed that I’m throwing away free rent. 

I suggested they pay half of each of our rents and we live in separate places but they won’t agree to that, so my sister is really mad as I am 100% the reason we are loosing out on this “great deal”

I can answer any other questions you have for me ",0.0,0.021532178,0,1
9,1dcafr7,AITA for not telling my friend that he’s patronizing,"So I’ve been friends with this guy, let’s just call him E, for about 3 years. We hang out and we go to the same school (I’m in high school). So throughout the past year I’ve noticed that E has been kind of an asshole to people even if unintentionally. In fact, on the track team, a lot of the girls found him especially patronizing. I hadn’t really realized it until they pulled me aside to talk to me about it since I’m the closest to E (this was about a month ago but I had thoughts even before this about the way he would act even when our friendship first started). It’s the end of the school year and I decided to tell him that people find him patronizing. He stopped talking to me for about four days. He said that I was fake for waiting until the end of the school year to tell him and that I shouldn’t have let people think that about him. Am I the asshole? 

P.S. I brought up the point to E that many of his friends feel that way and hadn’t told him. Which may have been kind of a low blow but I thought it was important to mention. ",Not the A-hole,2024-06-10,"AITA for not telling my friend that he’s patronizing So I’ve been friends with this guy, let’s just call him E, for about 3 years. We hang out and we go to the same school (I’m in high school). So throughout the past year I’ve noticed that E has been kind of an asshole to people even if unintentionally. In fact, on the track team, a lot of the girls found him especially patronizing. I hadn’t really realized it until they pulled me aside to talk to me about it since I’m the closest to E (this was about a month ago but I had thoughts even before this about the way he would act even when our friendship first started). It’s the end of the school year and I decided to tell him that people find him patronizing. He stopped talking to me for about four days. He said that I was fake for waiting until the end of the school year to tell him and that I shouldn’t have let people think that about him. Am I the asshole? 

P.S. I brought up the point to E that many of his friends feel that way and hadn’t told him. Which may have been kind of a low blow but I thought it was important to mention. ",0.0,0.99746144,1,0
