,submission_ids,titles,texts,outcome_str,dates,combined_text,outcome,logits,predictions,accurate
0,1d9znmz,AITA for asking my mom to reimburse me for groceries? ,"
I [F22] am watching my brother [M16] for five weeks while my mother goes abroad on vacation with her bf. Initially she was going to have him stay by himself the whole time, but I told her she couldn't do that because 1) he's still a kid and b) he has autism. Granted he has low support needs but you still need to remind him to clean up after himself and make sure he eats stuff other than top ramen. 

She countered having someone come for two weeks, but I told her that was still too long. I’ve always been guiding her on how to be a parent and taking over for her, even so far as going to a parent teacher conference for my brother when I was fourteen. I offered to have him come stay with me but she declined since he had summer school and work. 

She asked me if I could come and I told her I couldn’t just leave my job for an entire month as I’m a nanny and don’t have PTO. I compromised and told her if she paid my half of rent ($1000) I would ask to take an unpaid leave which I was lucky to my boss saying yes.

Fast forward and right before she leaves we were supposed to get groceries but we didn’t have time, so she told me she would pay me back. I said okay and things were fine. Today, I went grocery shopping and spent $145. I tried to be frugal and get stuff on clearance/sale to make it a little easier for her. 

I called her and asked her to reimburse me but she got annoyed and changed the subject. She asked how much was my brother working, which I didn’t see the point as he’s the child; he’s entitled to free food. She ended the call saying she would pay 
 me, but an hour went by so I sent her a request for money to which she’s still ignoring. Im debating if it’s worth the effort bc she’s usually really hard to get to pay back money, she’ll even get upset and start whining which makes me feel guilty but still. 

A part of me does wonder tho if I’m being an AH bc I am an adult and would have to pay for groceries anyways so I should just take the responsibility, but on the flip side I’m moving when I go back home and wasn’t trying to deplete my savings especially since I gave up a month of income ($2000). AITA here? ",Not the A-hole,2024-06-07,"AITA for asking my mom to reimburse me for groceries?  
I [F22] am watching my brother [M16] for five weeks while my mother goes abroad on vacation with her bf. Initially she was going to have him stay by himself the whole time, but I told her she couldn't do that because 1) he's still a kid and b) he has autism. Granted he has low support needs but you still need to remind him to clean up after himself and make sure he eats stuff other than top ramen. 

She countered having someone come for two weeks, but I told her that was still too long. I’ve always been guiding her on how to be a parent and taking over for her, even so far as going to a parent teacher conference for my brother when I was fourteen. I offered to have him come stay with me but she declined since he had summer school and work. 

She asked me if I could come and I told her I couldn’t just leave my job for an entire month as I’m a nanny and don’t have PTO. I compromised and told her if she paid my half of rent ($1000) I would ask to take an unpaid leave which I was lucky to my boss saying yes.

Fast forward and right before she leaves we were supposed to get groceries but we didn’t have time, so she told me she would pay me back. I said okay and things were fine. Today, I went grocery shopping and spent $145. I tried to be frugal and get stuff on clearance/sale to make it a little easier for her. 

I called her and asked her to reimburse me but she got annoyed and changed the subject. She asked how much was my brother working, which I didn’t see the point as he’s the child; he’s entitled to free food. She ended the call saying she would pay 
 me, but an hour went by so I sent her a request for money to which she’s still ignoring. Im debating if it’s worth the effort bc she’s usually really hard to get to pay back money, she’ll even get upset and start whining which makes me feel guilty but still. 

A part of me does wonder tho if I’m being an AH bc I am an adult and would have to pay for groceries anyways so I should just take the responsibility, but on the flip side I’m moving when I go back home and wasn’t trying to deplete my savings especially since I gave up a month of income ($2000). AITA here? ",0.0,0.041341297,0,1
1,1d9zh9i,AITA for spending my birthday by myself,"AITA for wanting to spend my birthday by myself

For context my brother died the same day of my birthday. It has been two years and I still don’t know if I should celebrate my birthday or my brothers death anniversary. I hate the thought of seeing my mom grieve on the day that I’m supposed to be celebrated although at the same time, I feel guilty for not being by her side during this tough time.

I have an inherent tiredness from people around me, it constantly feels like I dont have my own space or time to myself. I have a boyfriend of two years who recently cheated on me, I agreed to continue the relationship however this process has been taking a toll on me emotionally and mentally. 

I’ve rented a nice room by the lake to spend the day by myself and this has made my mom and bf upset. I did communicate that this is what I want for my birthday but is seems to be a lot to ask. AITA for finally listening to myself and doing what I want?",Not the A-hole,2024-06-07,"AITA for spending my birthday by myself AITA for wanting to spend my birthday by myself

For context my brother died the same day of my birthday. It has been two years and I still don’t know if I should celebrate my birthday or my brothers death anniversary. I hate the thought of seeing my mom grieve on the day that I’m supposed to be celebrated although at the same time, I feel guilty for not being by her side during this tough time.

I have an inherent tiredness from people around me, it constantly feels like I dont have my own space or time to myself. I have a boyfriend of two years who recently cheated on me, I agreed to continue the relationship however this process has been taking a toll on me emotionally and mentally. 

I’ve rented a nice room by the lake to spend the day by myself and this has made my mom and bf upset. I did communicate that this is what I want for my birthday but is seems to be a lot to ask. AITA for finally listening to myself and doing what I want?",0.0,0.0057450794,0,1
2,1d9z4dp,AITA for standing up for myself? ,"So I(16f) have father(55M). I most of the time spend time with myself alone as no one in my house cares about me since I was like 6. I have always been alone studying alone, playing alone , want to learn something to do I have to do it myself. My mother, brother and father never ever payed attention to me as my parents are always busy fizzing about my brother. They say that we never had to look out for you as you are smart. Now as I myself am building up my self, my life , my personality, my father have started to say that I have gotten an attitude and that I am a bad daughter. Few days back I posted a pic of myself on Instagram where my friends commented that ""oh you are that girl that guys will die for"" "" you are so mature and beautiful"" bla bla so my father now is saying that you are so arrogant and have so much attitude because of those comments. I had a fight with him that I cannot control what they say and I don't have an attitude because of it but because I am doing  on my own and still have to hear that I am the worst daughter and I shouldn't even been born. Mind you I have been 
taking care of myself since I was 6 like doing chores, making food, cleaning, studying, playing and I still get 90+ marks while my parents obsessed over my brother who always fails. 

So my father have stopped talking to me and now blaming me that I am a horrible daughter. 
Am I the asshole for keeping my point? ",Not the A-hole,2024-06-07,"AITA for standing up for myself?  So I(16f) have father(55M). I most of the time spend time with myself alone as no one in my house cares about me since I was like 6. I have always been alone studying alone, playing alone , want to learn something to do I have to do it myself. My mother, brother and father never ever payed attention to me as my parents are always busy fizzing about my brother. They say that we never had to look out for you as you are smart. Now as I myself am building up my self, my life , my personality, my father have started to say that I have gotten an attitude and that I am a bad daughter. Few days back I posted a pic of myself on Instagram where my friends commented that ""oh you are that girl that guys will die for"" "" you are so mature and beautiful"" bla bla so my father now is saying that you are so arrogant and have so much attitude because of those comments. I had a fight with him that I cannot control what they say and I don't have an attitude because of it but because I am doing  on my own and still have to hear that I am the worst daughter and I shouldn't even been born. Mind you I have been 
taking care of myself since I was 6 like doing chores, making food, cleaning, studying, playing and I still get 90+ marks while my parents obsessed over my brother who always fails. 

So my father have stopped talking to me and now blaming me that I am a horrible daughter. 
Am I the asshole for keeping my point? ",0.0,-0.014505266,0,1
3,1d9yyu0,AITA for telling my cousin's fiance she shouldn't get married?,"I (24f) have a very big family. I've been living in the .U.S for about a year now to be closer to my mum's side of the family. Most of my mum's side are all very religious. A week ago I was at my cousin Mike's (18m) birthday party. It was going good until the end when Mike was unwrapping gifts. At the end he pulled out a ring and proposed to his gf Jane (18f) of one year. Everyone was over the moon but the whole time I was just thinking about how Mike and Jane just graduated from high school. I told Mike's brother John (28m) about my concerns and he said it's always better to get married young. I feel like I'm in a Twilight Zone episode because everyone is saying how excited they are and not one person in my family of 70+ people has expressed the same concerns as me.

In the country that I'm from (Ireland) I knew a lot of couples who got married young and they all ended up divorcing. Jane also has some undiagnosed mental condition. I'm not sure what but she definitely has something up with her. For example, at a birthday party a couple weeks ago Jane grabbed a stump and then started running around yelling ""I STOLE A STUMP I STOLE A STUMP"". She is very clingy somedays and the next is completely normal. I feel bad saying that because she is a very sweet girl but I'm worried for her because I know my family will probably have high expectations for her that I know she won't live up to. I came up to her at a party yesterday and had a heart to heart.

I told her that my family is probably going to expect her to have kids and if that's something she wants while she's so young. I explained to her about how this decision will affect her and she thanked me. She said she's going to rethink wether or not she wants to get married. I was honestly really proud of her for actually telling me how she felt. I got a call this morning from my aunt Clara (50f) who is Jake's mom, about how I need to stop sticking my nose in places it doesn't belong and how I just destroyed a relationship. i was confused because Jane and Mike didn't break up? She and my other relatives have been messaging me telling me that I'm irresponsible for planting ideas into Jane's head and how I need to mind my own business. I'm wondering if I crossed the line by talking with Jane so AITA?

UPDATE : Thanks for the response everyone I appreciate the insight. My Aunt Clara called me again an hour ago to talk to me. She was just yelling at me the whole time so I told her to leave me alone. She then said I was probably tearing down a happy relationship because my ex fiancee left me for another girl so I was jealous of Jane getting what I couldn't. That was the point where I went off on her and told her that Jane is not an incubator for future grandchildren, she's a real person that doesn't want to get married right now. She ended the call and said that she and a couple other family members will not speak to me until I apologise. Which will never happen. Mike texted me and said that his mom was the one who encouraged him to get engaged and like I suspected bought the ring. He then said that he didn't really want to get married either and thanked me. I'll update if anything else happens.",Not the A-hole,2024-06-07,"AITA for telling my cousin's fiance she shouldn't get married? I (24f) have a very big family. I've been living in the .U.S for about a year now to be closer to my mum's side of the family. Most of my mum's side are all very religious. A week ago I was at my cousin Mike's (18m) birthday party. It was going good until the end when Mike was unwrapping gifts. At the end he pulled out a ring and proposed to his gf Jane (18f) of one year. Everyone was over the moon but the whole time I was just thinking about how Mike and Jane just graduated from high school. I told Mike's brother John (28m) about my concerns and he said it's always better to get married young. I feel like I'm in a Twilight Zone episode because everyone is saying how excited they are and not one person in my family of 70+ people has expressed the same concerns as me.

In the country that I'm from (Ireland) I knew a lot of couples who got married young and they all ended up divorcing. Jane also has some undiagnosed mental condition. I'm not sure what but she definitely has something up with her. For example, at a birthday party a couple weeks ago Jane grabbed a stump and then started running around yelling ""I STOLE A STUMP I STOLE A STUMP"". She is very clingy somedays and the next is completely normal. I feel bad saying that because she is a very sweet girl but I'm worried for her because I know my family will probably have high expectations for her that I know she won't live up to. I came up to her at a party yesterday and had a heart to heart.

I told her that my family is probably going to expect her to have kids and if that's something she wants while she's so young. I explained to her about how this decision will affect her and she thanked me. She said she's going to rethink wether or not she wants to get married. I was honestly really proud of her for actually telling me how she felt. I got a call this morning from my aunt Clara (50f) who is Jake's mom, about how I need to stop sticking my nose in places it doesn't belong and how I just destroyed a relationship. i was confused because Jane and Mike didn't break up? She and my other relatives have been messaging me telling me that I'm irresponsible for planting ideas into Jane's head and how I need to mind my own business. I'm wondering if I crossed the line by talking with Jane so AITA?

UPDATE : Thanks for the response everyone I appreciate the insight. My Aunt Clara called me again an hour ago to talk to me. She was just yelling at me the whole time so I told her to leave me alone. She then said I was probably tearing down a happy relationship because my ex fiancee left me for another girl so I was jealous of Jane getting what I couldn't. That was the point where I went off on her and told her that Jane is not an incubator for future grandchildren, she's a real person that doesn't want to get married right now. She ended the call and said that she and a couple other family members will not speak to me until I apologise. Which will never happen. Mike texted me and said that his mom was the one who encouraged him to get engaged and like I suspected bought the ring. He then said that he didn't really want to get married either and thanked me. I'll update if anything else happens.",0.0,0.061529353,0,1
4,1d9ymy4,AITA for not helping my mother financially?,"Hi everyone, 

I was hoping to get some advice/perspective on this. I am 29 years old and recently graduated professional school. I am working and making about 140k a year (pre-tax). I thankfully have no student debt but my husband has about 100k in student loan debt. My parents are divorced and my mother immigrated to the US when she married my dad 30+ years ago. The highest level of education she has is a high school degree, and she has never had an official job in the US after marrying my dad. Growing up she was a stay at home mom and after my parents divorced, she was receiving alimony for about 10 years before it stopped. She was running her own catering business for a while but that has stopped and she is currently unemployed and is struggling to pay her bills. She has not applied for any jobs and she frequently travels out of the country to visit family. My younger sibling was living with her and financially supporting her, but recently lost her job. My youngest sibling just graduated from college and received money from my grandparents, all of which she gave to my mother. I feel like my mother expects all of her kids, especially me, to help pay her bills as I have what she sees as a high income and zero debt. I recently got married and my husband makes about 60k (pre-tax) a year. We would like to buy a house and have a baby within the next few years so we are trying to save a much as we can. My mother has not explicitly asked me for money but she has made comments to my siblings, such as that I have not offered to help her out and she is unable to get a job without a college degree. I feel guilty because my younger siblings have taken on the burden of financially supporting her when they are making significantly less than I am. Am I being selfish? ",Not the A-hole,2024-06-07,"AITA for not helping my mother financially? Hi everyone, 

I was hoping to get some advice/perspective on this. I am 29 years old and recently graduated professional school. I am working and making about 140k a year (pre-tax). I thankfully have no student debt but my husband has about 100k in student loan debt. My parents are divorced and my mother immigrated to the US when she married my dad 30+ years ago. The highest level of education she has is a high school degree, and she has never had an official job in the US after marrying my dad. Growing up she was a stay at home mom and after my parents divorced, she was receiving alimony for about 10 years before it stopped. She was running her own catering business for a while but that has stopped and she is currently unemployed and is struggling to pay her bills. She has not applied for any jobs and she frequently travels out of the country to visit family. My younger sibling was living with her and financially supporting her, but recently lost her job. My youngest sibling just graduated from college and received money from my grandparents, all of which she gave to my mother. I feel like my mother expects all of her kids, especially me, to help pay her bills as I have what she sees as a high income and zero debt. I recently got married and my husband makes about 60k (pre-tax) a year. We would like to buy a house and have a baby within the next few years so we are trying to save a much as we can. My mother has not explicitly asked me for money but she has made comments to my siblings, such as that I have not offered to help her out and she is unable to get a job without a college degree. I feel guilty because my younger siblings have taken on the burden of financially supporting her when they are making significantly less than I am. Am I being selfish? ",0.0,-0.007687825,0,1
5,1d9yf6o,AITA For making my brother drink from a dirty cup,"I (17f) and my brother (14m) recently got into an altercation. Me and my brother split the chores of the house. I clean the kitchen while my brother does the dishes. Recently he has been getting lazy with the dishes and just throwing them into the dishwasher. This has resulted in cups and a lot of other dishes still being covered in food after being put away. I have brought this up to him and my parents after trying to eat cereal and realizing there’s food on the spoon. Or just seeing stuff in a dirty cup. 

My breaking point was when I grabbed a fork for one of my friends and seeing salmon from the night before stuck on it. The next morning I told my parents and brother how embarrassing it was. They told my brother, and he just replied with a nod. 

2 days ago, I went to pour some orange juice in one of our cups. I realized there was some stuff on the bottom. Tbh idk what it was. But honestly it looked like someone tried to make a protien shake but the powder got stuck on the bottom. I was so disgusted by it, I just skipped breakfast and just put the cup away.

Later my brother drank from that same cup. He screamed in horror. Luckily for me I was in the living room when it happened. I laughed at him,  and told him karma is a mf. He looked at me and asked if I knew. I smiled and said maybe. I tried to explain to him that it wasn’t intentional. But he ran upstairs before I could explain. 

During dinner (my brother didn’t eat with us) my mother instantly told me what I did was immature and mean. I explained that it might have been, but it was definitely effective. My father agreed with my mother, but also agreed my brother needs to clean the dishes better. My brother came to my room that night and told me that he was furious and extremely disgusted. That has really thrown me off. He has never been that like that, that confrontational which is making me feel very bad. He hasn’t talked to me since and I really don’t know if I was the AH. The thing is, this was all avoidable, but it will be effective. AITA?
(My b for my grammar). ",Not the A-hole,2024-06-07,"AITA For making my brother drink from a dirty cup I (17f) and my brother (14m) recently got into an altercation. Me and my brother split the chores of the house. I clean the kitchen while my brother does the dishes. Recently he has been getting lazy with the dishes and just throwing them into the dishwasher. This has resulted in cups and a lot of other dishes still being covered in food after being put away. I have brought this up to him and my parents after trying to eat cereal and realizing there’s food on the spoon. Or just seeing stuff in a dirty cup. 

My breaking point was when I grabbed a fork for one of my friends and seeing salmon from the night before stuck on it. The next morning I told my parents and brother how embarrassing it was. They told my brother, and he just replied with a nod. 

2 days ago, I went to pour some orange juice in one of our cups. I realized there was some stuff on the bottom. Tbh idk what it was. But honestly it looked like someone tried to make a protien shake but the powder got stuck on the bottom. I was so disgusted by it, I just skipped breakfast and just put the cup away.

Later my brother drank from that same cup. He screamed in horror. Luckily for me I was in the living room when it happened. I laughed at him,  and told him karma is a mf. He looked at me and asked if I knew. I smiled and said maybe. I tried to explain to him that it wasn’t intentional. But he ran upstairs before I could explain. 

During dinner (my brother didn’t eat with us) my mother instantly told me what I did was immature and mean. I explained that it might have been, but it was definitely effective. My father agreed with my mother, but also agreed my brother needs to clean the dishes better. My brother came to my room that night and told me that he was furious and extremely disgusted. That has really thrown me off. He has never been that like that, that confrontational which is making me feel very bad. He hasn’t talked to me since and I really don’t know if I was the AH. The thing is, this was all avoidable, but it will be effective. AITA?
(My b for my grammar). ",0.0,0.9378547,1,0
6,1d9yaei,AITA for not going to my niece’s 6U district tournament championship,"My 6 year old niece is playing 6U softball and their team is in the district championship. My sister in law called and asked if we could come, but we already have plans with friends who we haven’t seen in a few months. The game is about an hour and 20 minutes away. I have been to 2 of her games this year, but my husband hasn’t because he works 3 hours away during the week. She asked if we could changed our plans to eat later and meet our friends somewhere close to the game afterwards. 

This seems a little overboard for a 6U game, but it is important to my SIL because no other family can come to her games because of other reasons. 

What do you think? Should be change our plans? ",Not the A-hole,2024-06-07,"AITA for not going to my niece’s 6U district tournament championship My 6 year old niece is playing 6U softball and their team is in the district championship. My sister in law called and asked if we could come, but we already have plans with friends who we haven’t seen in a few months. The game is about an hour and 20 minutes away. I have been to 2 of her games this year, but my husband hasn’t because he works 3 hours away during the week. She asked if we could changed our plans to eat later and meet our friends somewhere close to the game afterwards. 

This seems a little overboard for a 6U game, but it is important to my SIL because no other family can come to her games because of other reasons. 

What do you think? Should be change our plans? ",0.0,1.0170918,1,0
7,1d9y8xj,AITA I told my family they wouldn’t be welcome at my birthday party if they brought alcohol.,"I 27F had an alcohol problem when I was a young adult, It got quite bad and I ended up realising I needed to be sober or else I would go down a bad path. 

I started attending AA and through that group I made some of my closest friends. It also helps that we are all sober and plan on staying that way so we can do fun activities without worrying about alcohol being around.

Whenever I’m with family or friends who do consume alcohol I don’t make them stop drinking as they can do what they want. My only rule is no alcohol in my place.

I’m throwing a birthday barbecue and invited my friends and family. As a good chunk of my friends are all recovering alcoholics and I don’t like alcohol around my place I have said it’s an alcohol free barbecue and I’ll be providing alcohol free drinks, I’ve even brought an alcohol free cocktail book to attempt some extra cute drinks for people.

My family have all said it will be boring without alcohol and that I’m fine when we go out and they drink. I tried to explain that a glass of wine with a steak is different to multiple beers at a barbecue, but they ignored that.

I ended up sending them a message that basically said “if you bring alcohol you won’t be allowed to attend my birthday” 

They haven’t taken it well and think I’m being an asshole.

",Not the A-hole,2024-06-07,"AITA I told my family they wouldn’t be welcome at my birthday party if they brought alcohol. I 27F had an alcohol problem when I was a young adult, It got quite bad and I ended up realising I needed to be sober or else I would go down a bad path. 

I started attending AA and through that group I made some of my closest friends. It also helps that we are all sober and plan on staying that way so we can do fun activities without worrying about alcohol being around.

Whenever I’m with family or friends who do consume alcohol I don’t make them stop drinking as they can do what they want. My only rule is no alcohol in my place.

I’m throwing a birthday barbecue and invited my friends and family. As a good chunk of my friends are all recovering alcoholics and I don’t like alcohol around my place I have said it’s an alcohol free barbecue and I’ll be providing alcohol free drinks, I’ve even brought an alcohol free cocktail book to attempt some extra cute drinks for people.

My family have all said it will be boring without alcohol and that I’m fine when we go out and they drink. I tried to explain that a glass of wine with a steak is different to multiple beers at a barbecue, but they ignored that.

I ended up sending them a message that basically said “if you bring alcohol you won’t be allowed to attend my birthday” 

They haven’t taken it well and think I’m being an asshole.

",0.0,1.0484289,1,0
8,1d9y6rm,AITAH for requiring my friend to make plans for a trip a certain amount ahead of time?,"I’ve had to move a lot for work, so many of my friends are scattered across the country. This requires either me to visit them, then to visit me, or for us both to travel somewhere and meet up. Based on my friends I’ve acquired this means the third case is the most frequent. Due to many of my friends being in a similar situation, we are pretty proactive in planning these trips, having flights booked at least 6 weeks in advance, and hotels and such booked shortly after.

I have one friend however who hasn’t moved much since college. And they have a more carefree attitude in general. This has caused them to be unsure if they will meet me in a third place most times we’ve tried to arrange visits until the last possible minute. I’m usually the one who tries to plan but because of their nature they end up putting off making any concrete plans. The last time I went somewhere with the understanding I’d meet them there I landed with no hotel booked and they never arrived for some non-important reason that could have been foreseen.

Part of my plan to mitigate this and make sure this wouldn’t happen again was to book refundable tickets and ensure things were booked and split cost wise at least a week or two before departure. I didn’t directly communicate this rule to them, but instead pushed hard on getting things booked over the weekends. 

When they asked me how far in advance I could refund my airfare I mentioned that I would refund if we didn’t have at least hotels booked 2 weeks before departure. This occurred a little more than 3 weeks before departure. Their response was “cancel it then, I don’t like ultimatums.” They haven’t texted spoken to me since.

I understand that their life is very busy right now (they just started a new job), but my life is busy too, and I’m putting in the work to try and make this work. I only feel like I’m setting up boundaries for my own sake, and they are being selfish in wanting to keep me in the air until the lasts second. I guess I just want to see if what I said was truly an ultimatum, and if it was, was it even fair?
",Not the A-hole,2024-06-07,"AITAH for requiring my friend to make plans for a trip a certain amount ahead of time? I’ve had to move a lot for work, so many of my friends are scattered across the country. This requires either me to visit them, then to visit me, or for us both to travel somewhere and meet up. Based on my friends I’ve acquired this means the third case is the most frequent. Due to many of my friends being in a similar situation, we are pretty proactive in planning these trips, having flights booked at least 6 weeks in advance, and hotels and such booked shortly after.

I have one friend however who hasn’t moved much since college. And they have a more carefree attitude in general. This has caused them to be unsure if they will meet me in a third place most times we’ve tried to arrange visits until the last possible minute. I’m usually the one who tries to plan but because of their nature they end up putting off making any concrete plans. The last time I went somewhere with the understanding I’d meet them there I landed with no hotel booked and they never arrived for some non-important reason that could have been foreseen.

Part of my plan to mitigate this and make sure this wouldn’t happen again was to book refundable tickets and ensure things were booked and split cost wise at least a week or two before departure. I didn’t directly communicate this rule to them, but instead pushed hard on getting things booked over the weekends. 

When they asked me how far in advance I could refund my airfare I mentioned that I would refund if we didn’t have at least hotels booked 2 weeks before departure. This occurred a little more than 3 weeks before departure. Their response was “cancel it then, I don’t like ultimatums.” They haven’t texted spoken to me since.

I understand that their life is very busy right now (they just started a new job), but my life is busy too, and I’m putting in the work to try and make this work. I only feel like I’m setting up boundaries for my own sake, and they are being selfish in wanting to keep me in the air until the lasts second. I guess I just want to see if what I said was truly an ultimatum, and if it was, was it even fair?
",0.0,0.053072266,0,1
9,1d9xue7,AITA for telling my foster mom to stop telling people my business?,"me (18 F) got mad at my foster mom (42 F) because she won’t stop telling people that I am a foster kid and how good of a person she is because she decided to take me in. Last Wednesday my mother was talking to one of my friends parents who had no need to know I was a foster child and that my parents abandoned me when I was very young, and my friends parent told my friend and she told me and my group of friends what her mom told her and now they all refuse to hang out with me, after I figured that out I went to my mom to ask her if she really did this and she said she did and I got mad at her (this has been an ongoing issue I’ve told her to stop telling people) and she just won’t stop and I finally told her that thanks to her I now don’t have any friends and will be moving out soon. I feel kind of bad for yelling at her but AITA? ",Not the A-hole,2024-06-07,"AITA for telling my foster mom to stop telling people my business? me (18 F) got mad at my foster mom (42 F) because she won’t stop telling people that I am a foster kid and how good of a person she is because she decided to take me in. Last Wednesday my mother was talking to one of my friends parents who had no need to know I was a foster child and that my parents abandoned me when I was very young, and my friends parent told my friend and she told me and my group of friends what her mom told her and now they all refuse to hang out with me, after I figured that out I went to my mom to ask her if she really did this and she said she did and I got mad at her (this has been an ongoing issue I’ve told her to stop telling people) and she just won’t stop and I finally told her that thanks to her I now don’t have any friends and will be moving out soon. I feel kind of bad for yelling at her but AITA? ",0.0,0.008239706,0,1
