,submission_ids,titles,texts,outcome_str,dates,combined_text,outcome,logits,predictions,accurate
0,1dpzd89,AITA for convincing everyone at school they can see the devil eyes?,"hi, i'm new here i told my friend this story and they said i should post it here So here we go 
i 23y.o nonbinary made a viral rumor back in high school, one day i bought small semi round green stone for a personal art project but it's seems that i was excited and got a lot of them so i had 45 left and i didn't know what i should do with them suddenly a bright idea popped to my mind and i start cooking. i started a rumor at school of haunted places near by and waited till the rumor was all over school than i convinced everyone that the stones i had are spiritual and you can see an eye in it if you're in a haunted place specifically at the 17th of the month for the drama, nobody believed me at first but then my paranoid friend took one out of curiosity and the next day she was telling everybody that's its real and how after she got it she start seeing things etc. everyone was freaking out she sold the story than another person bought one and the same thing happened again they told everyone that they saw the eye of the devil and had to bury it outside cuz they kept hearing voices after that. at the end i sold all of them for 15$ ea and this is how i get rid of my hideous greenstones lol.. so AITA for that?",POO Mode Activated 💩,2024-06-27,"AITA for convincing everyone at school they can see the devil eyes? hi, i'm new here i told my friend this story and they said i should post it here So here we go 
i 23y.o nonbinary made a viral rumor back in high school, one day i bought small semi round green stone for a personal art project but it's seems that i was excited and got a lot of them so i had 45 left and i didn't know what i should do with them suddenly a bright idea popped to my mind and i start cooking. i started a rumor at school of haunted places near by and waited till the rumor was all over school than i convinced everyone that the stones i had are spiritual and you can see an eye in it if you're in a haunted place specifically at the 17th of the month for the drama, nobody believed me at first but then my paranoid friend took one out of curiosity and the next day she was telling everybody that's its real and how after she got it she start seeing things etc. everyone was freaking out she sold the story than another person bought one and the same thing happened again they told everyone that they saw the eye of the devil and had to bury it outside cuz they kept hearing voices after that. at the end i sold all of them for 15$ ea and this is how i get rid of my hideous greenstones lol.. so AITA for that?",,0.9900254,1,0
1,1dpts8i,WIBTA for refusing to buy a late birthday gift for my son's classmate? (UPDATE),"The main piece of advice I got when I first posted here (or at least the one that stuck with me the most) was to buy a smaller, inexpensive gift for James. I was more than fine with doing that, but I had no idea what he liked. I also didn't want to give him that gift during his brother's birthday party, as that didn't feel fair to Mikey.

My wife and I talked, and we settled on getting James a gift card to a bookstore. We also had our older son give it to him at school, days before the party. He said James was grateful.

Later that day, the boys' mom texted the mom groupchat saying she didn't want people ""cheaping out"" on James just because it wasn't his birthday. My wife agrees that it felt targeted, but we can't prove anything. Either way, we've given him a gift. We don't need to indulge in this any more than we already have. We'll just complain to each other.

Our younger son wasn't uninvited from the birthday party. I was working, so my wife took him. According to her, the party was clearly Mikey's. The only thing indicating otherwise was the fact that James opened his gifts during it. 

My wife said she avoided their parents, but did get a few dirty looks from them, specially when Mikey opened the gift my son had picked out. It was a Spider Man toy car that he thought Mikey would like. We'd bought it before this whole fiasco. Since we actually know Mikey, it was more personal than the gift card.

I still don't understand a single decision the boys' parents made, but I'm glad my son's friendship is intact. I just hope my wife and I don't need to interact with that family too much in the future.

Thank you.",UPDATE,2024-06-27,"WIBTA for refusing to buy a late birthday gift for my son's classmate? (UPDATE) The main piece of advice I got when I first posted here (or at least the one that stuck with me the most) was to buy a smaller, inexpensive gift for James. I was more than fine with doing that, but I had no idea what he liked. I also didn't want to give him that gift during his brother's birthday party, as that didn't feel fair to Mikey.

My wife and I talked, and we settled on getting James a gift card to a bookstore. We also had our older son give it to him at school, days before the party. He said James was grateful.

Later that day, the boys' mom texted the mom groupchat saying she didn't want people ""cheaping out"" on James just because it wasn't his birthday. My wife agrees that it felt targeted, but we can't prove anything. Either way, we've given him a gift. We don't need to indulge in this any more than we already have. We'll just complain to each other.

Our younger son wasn't uninvited from the birthday party. I was working, so my wife took him. According to her, the party was clearly Mikey's. The only thing indicating otherwise was the fact that James opened his gifts during it. 

My wife said she avoided their parents, but did get a few dirty looks from them, specially when Mikey opened the gift my son had picked out. It was a Spider Man toy car that he thought Mikey would like. We'd bought it before this whole fiasco. Since we actually know Mikey, it was more personal than the gift card.

I still don't understand a single decision the boys' parents made, but I'm glad my son's friendship is intact. I just hope my wife and I don't need to interact with that family too much in the future.

Thank you.",,0.974071,1,0
2,1dpnskd,AITA for blowing up at my mom for purposefully searching up my bsf’s deadname?,"English is not my first language, I’m writing this on mobile, not in the US, all that jazz, so please excuse any grammar or spelling errors.

I (19NB) have a best friend of 5 years (20MtF, we’ll call her Eevee), who is trans. Eevee hasn’t used her deadname in years, but only changed her name legally in the past year, since in our country it’s a long and difficult process to do so. But, as of now, Eevee has her chosen name on all legal documents and ID’s.

Now, onto the issue. Me and my family (Mom 48F, Dad 50M and sister 11F) were sitting and chatting when my sister asked if I knew what Eevee’s deadname was (note: my sister is on the spectrum and has a very hard time understanding social cues, and we have established that I’m a ‘safe person’ to ask any question, and if it’s offensive, I simply explain to her why that is so she can learn. It’s a system that works for us and I request no comments be made on that). I told her that I did (Eevee had me use her deadname around her parents before moving out since they weren’t exactly accepting) but I don’t tell anyone out of respect. 

My mom, who was sitting quiet and scrolling on her phone up until that point, just casually said “Oh, Eevee’s deadname? It’s [Deadname]”.

I immediately froze, and the next exchange went something along these lines:

Me: “Eevee hasn’t used that name in *years*, why would you say that? And how do you even know it?”

Mom: “I just searched around.”

Me: “Why would you search for that?!”

Mom: “For safety reasons. You go out with Eevee a lot, what if you went missing and the police asked who you were out with? I would say ‘Eevee’?”

(My mom has Eevee’s last name, her phone number, as well as full names of her parents, their phone numbers and addresses. My mom demanded that info or she wouldn’t let me hang out with Eevee)

Me: “Yes? Not to mention you have access to my location 24/7! Mom, why would you search for Eevee’s deadname? Don’t you see how disrespectful it is?”

Mom: “It’s public information! If she didn’t want her *real* name to be found, she should’ve been more mindful of what she posts online.”

Me: “Her *real* name is Eevee! Why would you do it, you always called her Eevee with no issue?”

Mom: “That’s because I didn’t know her *real* name. I’m the adult here, so I will be calling her by her *real* name, not some made up nickname.”

Me: “If you do that, I will never allow you around Eevee again.”

Mom: “You’re so dramatic. Did you take your meds today?”

(Another note: I have BPD, which does tend to make my emotions more intense. I’m both on meds and in therapy)

At this point I stormed out and went to my room (still living with my parents, moving out in September) to calm down. We didn’t talk for the rest of the day, and this morning my mom was hinting that I should apologize to her.

ETA: To find her deadname my mom had to really dig into Eevee’s profile, I’m talking old birthday wishes from 7 years ago, stuff you have to deliberately search for to find.",POO Mode Activated 💩,2024-06-27,"AITA for blowing up at my mom for purposefully searching up my bsf’s deadname? English is not my first language, I’m writing this on mobile, not in the US, all that jazz, so please excuse any grammar or spelling errors.

I (19NB) have a best friend of 5 years (20MtF, we’ll call her Eevee), who is trans. Eevee hasn’t used her deadname in years, but only changed her name legally in the past year, since in our country it’s a long and difficult process to do so. But, as of now, Eevee has her chosen name on all legal documents and ID’s.

Now, onto the issue. Me and my family (Mom 48F, Dad 50M and sister 11F) were sitting and chatting when my sister asked if I knew what Eevee’s deadname was (note: my sister is on the spectrum and has a very hard time understanding social cues, and we have established that I’m a ‘safe person’ to ask any question, and if it’s offensive, I simply explain to her why that is so she can learn. It’s a system that works for us and I request no comments be made on that). I told her that I did (Eevee had me use her deadname around her parents before moving out since they weren’t exactly accepting) but I don’t tell anyone out of respect. 

My mom, who was sitting quiet and scrolling on her phone up until that point, just casually said “Oh, Eevee’s deadname? It’s [Deadname]”.

I immediately froze, and the next exchange went something along these lines:

Me: “Eevee hasn’t used that name in *years*, why would you say that? And how do you even know it?”

Mom: “I just searched around.”

Me: “Why would you search for that?!”

Mom: “For safety reasons. You go out with Eevee a lot, what if you went missing and the police asked who you were out with? I would say ‘Eevee’?”

(My mom has Eevee’s last name, her phone number, as well as full names of her parents, their phone numbers and addresses. My mom demanded that info or she wouldn’t let me hang out with Eevee)

Me: “Yes? Not to mention you have access to my location 24/7! Mom, why would you search for Eevee’s deadname? Don’t you see how disrespectful it is?”

Mom: “It’s public information! If she didn’t want her *real* name to be found, she should’ve been more mindful of what she posts online.”

Me: “Her *real* name is Eevee! Why would you do it, you always called her Eevee with no issue?”

Mom: “That’s because I didn’t know her *real* name. I’m the adult here, so I will be calling her by her *real* name, not some made up nickname.”

Me: “If you do that, I will never allow you around Eevee again.”

Mom: “You’re so dramatic. Did you take your meds today?”

(Another note: I have BPD, which does tend to make my emotions more intense. I’m both on meds and in therapy)

At this point I stormed out and went to my room (still living with my parents, moving out in September) to calm down. We didn’t talk for the rest of the day, and this morning my mom was hinting that I should apologize to her.

ETA: To find her deadname my mom had to really dig into Eevee’s profile, I’m talking old birthday wishes from 7 years ago, stuff you have to deliberately search for to find.",,0.005695557,0,0
3,1dpi3cl,AITA for telling my best friend she's only dating a person for attention?,"I (18 ftm) and my best friend (19 female) have known each other for years. She was there when I had transitioned and when I was going to therapy. Me and her had never been romantic or sexual as we see each other as siblings.

We had planned on going to the lunch together as we live in a small town. Then she had told me about a guy that had asked her out during text. We could call him Daniel for keeping it somewhat private. He was someone we heard of in highschool but she had no idea how he got her number. I had told her to say no because she probably doesn't even like him. I know that I sound possessive saying this. But for context, she is a lesbian.

My best friend gave me a side eye and told me she was going to date him either way because her life was getting dry and needed something to entertain her. And that she LIKED THE ATTENTION. I was shocked and simply said ""That's a dicky move."" To which she responded, ""at least someone asked me out. How many people have asked you?"" 

I have always been insecure about my looks and she had known this for years. Without hesitation, I grabbed my bag and walked out. Leaving twenty dollars to pay for my half. Later I heard from a friend that she felt bad for him because he has a p#rn addiction. Which was why she wanted to say yes. So tell me. Am I the asshole for not being able to read minds?",POO Mode Activated 💩,2024-06-27,"AITA for telling my best friend she's only dating a person for attention? I (18 ftm) and my best friend (19 female) have known each other for years. She was there when I had transitioned and when I was going to therapy. Me and her had never been romantic or sexual as we see each other as siblings.

We had planned on going to the lunch together as we live in a small town. Then she had told me about a guy that had asked her out during text. We could call him Daniel for keeping it somewhat private. He was someone we heard of in highschool but she had no idea how he got her number. I had told her to say no because she probably doesn't even like him. I know that I sound possessive saying this. But for context, she is a lesbian.

My best friend gave me a side eye and told me she was going to date him either way because her life was getting dry and needed something to entertain her. And that she LIKED THE ATTENTION. I was shocked and simply said ""That's a dicky move."" To which she responded, ""at least someone asked me out. How many people have asked you?"" 

I have always been insecure about my looks and she had known this for years. Without hesitation, I grabbed my bag and walked out. Leaving twenty dollars to pay for my half. Later I heard from a friend that she felt bad for him because he has a p#rn addiction. Which was why she wanted to say yes. So tell me. Am I the asshole for not being able to read minds?",,0.99513453,1,0
4,1dpf6km,AITA for not giving my fan to my housemate/fan?,"My friend/housemate(23F) and I (23F) are having Amy (22F) stay over ours in 2 days. She will be staying in my housemate’s bed. 

Now I have a fan. Great investment - had it for a while but my housemate has always refused to buy one. 
Because of how hot the weather has been it’s definitely a must. 

Housemate has come to me requesting she borrows my fan for the night because Amy and her are sharing a bed, so will have more heat to contest with. I could have Amy share with me but my room is a lot smaller than my housemates so won’t be as comfortable. 

As much as I can sympathise with the predicament…I’m also going to be hot and bothered in two days. I’ve originally said no but I’m worried when push comes to shove I’ll be guilt tripped in giving over my fan for the night. I just really don’t want to - but should I just be respectful because we have a guest? WIBTA if I refused to hand over my fan? 



",No A-holes here,2024-06-27,"AITA for not giving my fan to my housemate/fan? My friend/housemate(23F) and I (23F) are having Amy (22F) stay over ours in 2 days. She will be staying in my housemate’s bed. 

Now I have a fan. Great investment - had it for a while but my housemate has always refused to buy one. 
Because of how hot the weather has been it’s definitely a must. 

Housemate has come to me requesting she borrows my fan for the night because Amy and her are sharing a bed, so will have more heat to contest with. I could have Amy share with me but my room is a lot smaller than my housemates so won’t be as comfortable. 

As much as I can sympathise with the predicament…I’m also going to be hot and bothered in two days. I’ve originally said no but I’m worried when push comes to shove I’ll be guilt tripped in giving over my fan for the night. I just really don’t want to - but should I just be respectful because we have a guest? WIBTA if I refused to hand over my fan? 



",4.0,-0.0016150565,0,0
5,1dpf23g,AITA for telling my brother I think his soon to be ex-wife was right to leave him?,"My brother Adam (32M) and SIL Eve (29F) are in the middle of a divorce. Eve is the one who wants the divorce. Adam very much does not, but Eve is determined and has already moved out. I (30F) can’t blame her, because I would have done the same.

The background is that my brother has ADHD and has never been very good at complying with treatment to help with it.  He’s one of those people that has an amazing bouncy personality to be friends with, but living with him is a complete nightmare.  I know, because growing up I was always expected to pick up his slack. He doesn’t like to take meds because he doesn’t like the way they feel and therapy has never seemed to help him much. He and Eve met in college and he was living with our parents up until they got married, so I don’t think she realized just how bad it was until then.  Eve is one of the most chill people I know, but I’ve watched her go from happy and put together to a nervous wreck over their marriage.  We’re friends and talk a lot and she confided in me that she feels like the only adult in the house and it’s driving her slowly insane more than once. They tried marriage counseling but no lasting change. Eve has been in therapy for herself for the last year, but my brother doesn’t see the point.

The straw that broke the camels back was her having surgery and my brother completely dropping the ball on helping her while she recovered as she couldn’t get around easily. Her mother ended up having to fly there to take care of her. She told him that she couldn’t do it anymore and she wanted to have kids, but could never trust him to be a good parent now, so they needed to split. Ever since she moved out, his life has been complete chaos because she really was the only one doing any of the household management.

I’ve been holding my tongue and trying to be supportive while he cries and complains because I know it’s hard. But I was on the phone with him the other day and he called Eve a bitch for leaving him and making it about kids when she knows how much he wants them. I just had it. I told him that Eve leaving him was the best move for her own mental health and she was probably right that he’s not responsible enough to be a father right now and may never be at this rate. He needs to take a good look at his life without Eve and ask himself if he’s capable of doing the hard everyday parts of parenting or if he just wanted the fun parts while Eve did all the actual work?

He’s furious with me and our mom chewed me out for kicking him while he’s down. Our dad agrees with me (and we have secretly made a pact that we’re keeping Eve in the divorce) but thinks I shouldn’t have kicked the anthill.

AITA?

",Not the A-hole,2024-06-27,"AITA for telling my brother I think his soon to be ex-wife was right to leave him? My brother Adam (32M) and SIL Eve (29F) are in the middle of a divorce. Eve is the one who wants the divorce. Adam very much does not, but Eve is determined and has already moved out. I (30F) can’t blame her, because I would have done the same.

The background is that my brother has ADHD and has never been very good at complying with treatment to help with it.  He’s one of those people that has an amazing bouncy personality to be friends with, but living with him is a complete nightmare.  I know, because growing up I was always expected to pick up his slack. He doesn’t like to take meds because he doesn’t like the way they feel and therapy has never seemed to help him much. He and Eve met in college and he was living with our parents up until they got married, so I don’t think she realized just how bad it was until then.  Eve is one of the most chill people I know, but I’ve watched her go from happy and put together to a nervous wreck over their marriage.  We’re friends and talk a lot and she confided in me that she feels like the only adult in the house and it’s driving her slowly insane more than once. They tried marriage counseling but no lasting change. Eve has been in therapy for herself for the last year, but my brother doesn’t see the point.

The straw that broke the camels back was her having surgery and my brother completely dropping the ball on helping her while she recovered as she couldn’t get around easily. Her mother ended up having to fly there to take care of her. She told him that she couldn’t do it anymore and she wanted to have kids, but could never trust him to be a good parent now, so they needed to split. Ever since she moved out, his life has been complete chaos because she really was the only one doing any of the household management.

I’ve been holding my tongue and trying to be supportive while he cries and complains because I know it’s hard. But I was on the phone with him the other day and he called Eve a bitch for leaving him and making it about kids when she knows how much he wants them. I just had it. I told him that Eve leaving him was the best move for her own mental health and she was probably right that he’s not responsible enough to be a father right now and may never be at this rate. He needs to take a good look at his life without Eve and ask himself if he’s capable of doing the hard everyday parts of parenting or if he just wanted the fun parts while Eve did all the actual work?

He’s furious with me and our mom chewed me out for kicking him while he’s down. Our dad agrees with me (and we have secretly made a pact that we’re keeping Eve in the divorce) but thinks I shouldn’t have kicked the anthill.

AITA?

",0.0,1.0034033,1,0
6,1dpf1bm,AITA [22F] for giving this guy [27M] at work the cold shoulder?,"I've been working in this cafe for 2 years. There's this guy that's been working there for 5 years. He's a little quiet. We've talked here and there. He wants to be a Nurse and I also want to be one. He's a nice guy and a good worker. However I do find him quite dull and boring.

He'll speak to me, and sometimes I don't respond. Honestly because I don't want to talk to him. He'll say ""Hey Jamie"" or try to spark up a conversation and I don't respond because I don't want to talk to him. He asked me a question while I was doing catering saying, ""Do I miss doing catering?"" I didn't respond to his question because I didn't want to talk to him.

Recently I walked into the office and gave the manager a hug as well as another lady, but I didn't give him a hug. Honestly because I'm not as close with him like I am with the other two.

I overheard him talking crap about me to another worker saying how he didn't like how I didn't give him a hug that day and I keep excluding him and ignoring him. He also said that he thinks I don't like him and don't understand why.

It's not that I don't like him, but I don't particularly like him either if that makes sense. I just feel very indifferent towards him. Like I said, I'm not as close with him like I am with everyone else and he's kind of quiet and a little boring to talk to.

Am I being mean? Am I handling this the right way?",Asshole,2024-06-27,"AITA [22F] for giving this guy [27M] at work the cold shoulder? I've been working in this cafe for 2 years. There's this guy that's been working there for 5 years. He's a little quiet. We've talked here and there. He wants to be a Nurse and I also want to be one. He's a nice guy and a good worker. However I do find him quite dull and boring.

He'll speak to me, and sometimes I don't respond. Honestly because I don't want to talk to him. He'll say ""Hey Jamie"" or try to spark up a conversation and I don't respond because I don't want to talk to him. He asked me a question while I was doing catering saying, ""Do I miss doing catering?"" I didn't respond to his question because I didn't want to talk to him.

Recently I walked into the office and gave the manager a hug as well as another lady, but I didn't give him a hug. Honestly because I'm not as close with him like I am with the other two.

I overheard him talking crap about me to another worker saying how he didn't like how I didn't give him a hug that day and I keep excluding him and ignoring him. He also said that he thinks I don't like him and don't understand why.

It's not that I don't like him, but I don't particularly like him either if that makes sense. I just feel very indifferent towards him. Like I said, I'm not as close with him like I am with everyone else and he's kind of quiet and a little boring to talk to.

Am I being mean? Am I handling this the right way?",1.0,1.0347503,1,1
7,1dpexz7,AITA for calling my wife passive aggressive after she (35f) had a medical emergency and called my friend instead of me (38m)?,"My wife and I have been married for almost 14 years. 

In 2019, I decided to open up a small business. During Covid, I faced a lot of financial difficulties. Since I had sunk our savings and my parents investment into the business I couldn't let it fail. 

I worked 80 hour weeks and never took a day off. It was very rough but worth it. 

As a result my wife and I have a good standard of living. But I still have to work crazy hours to maintain it. 

Back to the question. My wife was at work when she suddenly felt very dizzy and compassed. Coworkers took her to urgent care where they determined it was probably stress related and not a real health issue. 

When she was there she asked them to call my friend Steve. He's a great guy and he popped over to make sure she was alright and drove her home. 

When I came late that day she just said she had a small medical emergency and she called Steve.

I asked her why she called Steve and she said because he would immediately come and help her. 

I felt like she was being passive aggressive about it and called Steve as a lesson. I called her out on it and she stormed off in a huff. Her friends have been texting me and calling me an AH.  AITA?

Edit: I would have helped in a medical emergency if she had called me. ",Asshole,2024-06-27,"AITA for calling my wife passive aggressive after she (35f) had a medical emergency and called my friend instead of me (38m)? My wife and I have been married for almost 14 years. 

In 2019, I decided to open up a small business. During Covid, I faced a lot of financial difficulties. Since I had sunk our savings and my parents investment into the business I couldn't let it fail. 

I worked 80 hour weeks and never took a day off. It was very rough but worth it. 

As a result my wife and I have a good standard of living. But I still have to work crazy hours to maintain it. 

Back to the question. My wife was at work when she suddenly felt very dizzy and compassed. Coworkers took her to urgent care where they determined it was probably stress related and not a real health issue. 

When she was there she asked them to call my friend Steve. He's a great guy and he popped over to make sure she was alright and drove her home. 

When I came late that day she just said she had a small medical emergency and she called Steve.

I asked her why she called Steve and she said because he would immediately come and help her. 

I felt like she was being passive aggressive about it and called Steve as a lesson. I called her out on it and she stormed off in a huff. Her friends have been texting me and calling me an AH.  AITA?

Edit: I would have helped in a medical emergency if she had called me. ",1.0,1.0522258,1,1
8,1dpexct,AITA for not letting men use my bathroom?,"I (37F) live with my husband (40M), and our sons (17M), (16M), and (14M). I never had my own bathroom growing up, so when we bought a house, my husband told me I could have my own bathroom if wanted. I only let our female guests use my bathroom. I do not like having men in my bathroom whatsoever. I’ve told my sons before that they can pee in the backyard before going to my bathroom. My bathroom is the only bathroom downstairs, so my husband and one son walk upstairs to use the bathroom. My husband and sons think I’m ridiculous, but I don’t care.

We were having a party at my house. My sons and my husband invited their friends, so I decided to invite a couple friends. My friends and I were talking upstairs, then one of my friends, who is also the mom of one of my son’s friend said she was going to use the bathroom. I told her to go use my bathroom, and said “Isn’t there a bathroom right there” as she was referring to my husbands bathroom, but I told her to just use my bathroom, and it’s better to not use my husbands bathroom. She walked off downstairs to my bathroom. 

A minute later, my friend came back, and she said she’d wait because, there was somebody already in the bathroom, and there was a line. I marched downstairs, and it was men and teenage boys in line for my bathroom. I came over to my husband and sons and started screaming at them for not telling their friends about my rule. I told the guests to never use my bathroom ever again very sternly. My husbands friends all started laughing at me and talking about me in Spanish (they’re Mexican). My son’s friends were also laughing at me. I then started yelling at all of them, because they need to know I’m serious. My friends at this time came down to see what was happening. I told everyone how it was disgusting to have men pee in my bathroom, it’s unsanitary, and it makes me nauseous. 

All of my husband’s friends said I was a lunatic, and they left. My sons friends left along side them. All my FEMALE FRIENDS said I needed help, so they left too. My husband and sons were all very angry with me, and said I was an AH and I ruined all their friendships. They stayed in a hotel for the night.

AITA?",Asshole,2024-06-27,"AITA for not letting men use my bathroom? I (37F) live with my husband (40M), and our sons (17M), (16M), and (14M). I never had my own bathroom growing up, so when we bought a house, my husband told me I could have my own bathroom if wanted. I only let our female guests use my bathroom. I do not like having men in my bathroom whatsoever. I’ve told my sons before that they can pee in the backyard before going to my bathroom. My bathroom is the only bathroom downstairs, so my husband and one son walk upstairs to use the bathroom. My husband and sons think I’m ridiculous, but I don’t care.

We were having a party at my house. My sons and my husband invited their friends, so I decided to invite a couple friends. My friends and I were talking upstairs, then one of my friends, who is also the mom of one of my son’s friend said she was going to use the bathroom. I told her to go use my bathroom, and said “Isn’t there a bathroom right there” as she was referring to my husbands bathroom, but I told her to just use my bathroom, and it’s better to not use my husbands bathroom. She walked off downstairs to my bathroom. 

A minute later, my friend came back, and she said she’d wait because, there was somebody already in the bathroom, and there was a line. I marched downstairs, and it was men and teenage boys in line for my bathroom. I came over to my husband and sons and started screaming at them for not telling their friends about my rule. I told the guests to never use my bathroom ever again very sternly. My husbands friends all started laughing at me and talking about me in Spanish (they’re Mexican). My son’s friends were also laughing at me. I then started yelling at all of them, because they need to know I’m serious. My friends at this time came down to see what was happening. I told everyone how it was disgusting to have men pee in my bathroom, it’s unsanitary, and it makes me nauseous. 

All of my husband’s friends said I was a lunatic, and they left. My sons friends left along side them. All my FEMALE FRIENDS said I needed help, so they left too. My husband and sons were all very angry with me, and said I was an AH and I ruined all their friendships. They stayed in a hotel for the night.

AITA?",1.0,0.9923671,1,1
9,1dpev8j,AITA For being mad about my sister asking for a gym refund she paid for me,"My sister (25F) came to me (21F) before the summer to ask if I was interested in going to the gym together and that she will pay for both of us. I said that's awesome sure so she bought a 3month subscription. (150euro each). 

I went 2-3 a week, together. She went more days so averaged around 3-4. Last two weeks I didn't go. Why? I have a fucked up period cycle that lasts months at a time so I am constantly on birth control. Some days it's not there, other days it is. I'm used to it, and the doctors say it's not something to worry about. But I hate working out on days where it's heavier. I also am prone to low iron meaning I feel exhausted easier. So I just didn't go for the last two weeks. 

I haven't given up on getting healthier, I am still cutting and counting calories. And I do plan to make the most of this subscription.

Today she came over to me and said since you haven't been going to the gym recently I want my 150 euro back. I thought she was joking bcs the 3 months is not over, it's only been one month. She wasn't joking though and I got upset. And just realised if she's asking for a refund, damage is already done so I just agreed.

It upset me for two reasons. She lives with us and knows how my cycle affects me and how I don't have alot of energy to do alot most days. She has seen me laying in bed 3/the last two weeks bcs of cramp attacks and exhaustion. The other reason was she bought it already, she offered to pay. I was never gonna bring up the gym I wasn't planning on doing it over the summer but she offered and I agreed, so I felt like even if I didn't go every week, asking for a refund was controlling and pressuring me to the gym. 

So I agreed to pay her refund back and Im planning to never go at the same she's going.

AITA for acting like this?",Not the A-hole,2024-06-27,"AITA For being mad about my sister asking for a gym refund she paid for me My sister (25F) came to me (21F) before the summer to ask if I was interested in going to the gym together and that she will pay for both of us. I said that's awesome sure so she bought a 3month subscription. (150euro each). 

I went 2-3 a week, together. She went more days so averaged around 3-4. Last two weeks I didn't go. Why? I have a fucked up period cycle that lasts months at a time so I am constantly on birth control. Some days it's not there, other days it is. I'm used to it, and the doctors say it's not something to worry about. But I hate working out on days where it's heavier. I also am prone to low iron meaning I feel exhausted easier. So I just didn't go for the last two weeks. 

I haven't given up on getting healthier, I am still cutting and counting calories. And I do plan to make the most of this subscription.

Today she came over to me and said since you haven't been going to the gym recently I want my 150 euro back. I thought she was joking bcs the 3 months is not over, it's only been one month. She wasn't joking though and I got upset. And just realised if she's asking for a refund, damage is already done so I just agreed.

It upset me for two reasons. She lives with us and knows how my cycle affects me and how I don't have alot of energy to do alot most days. She has seen me laying in bed 3/the last two weeks bcs of cramp attacks and exhaustion. The other reason was she bought it already, she offered to pay. I was never gonna bring up the gym I wasn't planning on doing it over the summer but she offered and I agreed, so I felt like even if I didn't go every week, asking for a refund was controlling and pressuring me to the gym. 

So I agreed to pay her refund back and Im planning to never go at the same she's going.

AITA for acting like this?",0.0,1.0428215,1,0
